cc_num,category,amt
4642255475285942,travel,2.24
3502088871723054,health_fitness,4.32
2356276337669917,shopping,2.75
4922710831011201,shopping,1099.99
30487648872433,entertainment,7.64
378006354724784,food_dining,60.14
3592325941359225,misc,7.48
3553629419254918,grocery,77.49
4509142395811241,shopping,5.23
4707867759656333,shopping,31.83
4265776278887457,gas_transport,61.95
180067784565096,grocery,108.24
4265776278887457,shopping,10.87
630423337322,gas_transport,48.97
6511349151405438,gas_transport,76.45
4512828414983801773,grocery,75.17
4716561796955522,misc,2.22
180042946491150,misc,192.07
4512828414983801773,gas_transport,57.41
630441765090,shopping,8.44
3583793405872580,misc,126.07
4642255475285942,grocery,84.16
343464013864032,shopping,8.85
3583793405872580,gas_transport,47.08
213178850083780,shopping,144.79
3553629419254918,grocery,67.17
630412733309,shopping,8.48
4642894980163,grocery,27.64
4666314527820883145,shopping,130.1
4642894980163,gas_transport,85.05
213178850083780,shopping,97.89
38859492057661,gas_transport,81.85
30487648872433,grocery,131.23
4716561796955522,grocery,73.19
30561214688470,gas_transport,73.88
343464013864032,grocery,65.89
3518234918950662,grocery,197.97
2266735643685262,grocery,43.57
4642894980163,gas_transport,103.57
2266735643685262,grocery,44.68
4265776278887457,shopping,7.98
30487648872433,grocery,121.49
4469777115158234880,gas_transport,79.87
38859492057661,entertainment,188.25
213178850083780,gas_transport,69.21
180048185037117,gas_transport,103.99
3547560454237873,gas_transport,95.76
4687263141103,gas_transport,60.72
180094608895855,gas_transport,49.56
3514865930894695,misc,342.29
676372984911,gas_transport,58.67
676372984911,grocery,104.98
6011492816282597,grocery,80.66
4509142395811241,gas_transport,65.62
2712209726293386,grocery,154.36
4716561796955522,grocery,126.14
3514865930894695,misc,5.22
2348245054386329,entertainment,45.28
3518234918950662,grocery,176.25
6011999606625827,shopping,85.4
180094608895855,grocery,115.97
213178850083780,shopping,96.15
676372984911,gas_transport,38.64
4599735407877245080,grocery,78.65
630423337322,grocery,64.67
6511349151405438,shopping,93.13
4599735407877245080,misc,7.11
377234009633447,shopping,2.83
4642255475285942,gas_transport,45.71
2305336922781618,misc,5.19
630423337322,gas_transport,64.05
376028110684021,grocery,50.38
6011860238257910,misc,58.3
2305336922781618,gas_transport,55.87
4423489490781412,shopping,1.88
6011999606625827,gas_transport,65.37
4509142395811241,food_dining,24.57
213141712584544,food_dining,50.23
6593250708747804,health_fitness,29.34
3598215285024754,entertainment,68.66
6011893664860915,personal_care,10.59
2703186189652095,kids_pets,50.39
60495593109,personal_care,109.9
4716561796955522,food_dining,1.08
213193596103206,kids_pets,55.6
180042946491150,misc,16.85
3558881852140592,food_dining,54.4
30561214688470,travel,5.78
374930071163758,entertainment,38.91
3501509250702469,shopping,1.09
3502088871723054,shopping,71.59
3598215285024754,entertainment,89.31
2235613922823698,shopping,6.85
30074693890476,food_dining,57.24
213193596103206,health_fitness,73.11
6011360759745864,health_fitness,54.81
4922710831011201,personal_care,270.87
4716561796955522,home,16.93
4922710831011201,travel,3.51
3501509250702469,misc,3.82
376028110684021,kids_pets,47.05
180048185037117,home,16.47
4260059589824237,home,9.49
571465035400,home,92.53
630423337322,home,279.98
6011492816282597,personal_care,8.45
374930071163758,kids_pets,50.26
213141712584544,health_fitness,27.04
2266735643685262,food_dining,53.21
630423337322,food_dining,11.38
6011893664860915,shopping,130.74
630423337322,misc,1.35
2720433095629877,personal_care,6.56
376028110684021,home,79.72
3518234918950662,kids_pets,7.3
377234009633447,kids_pets,55.53
3502088871723054,shopping,6.81
4687263141103,health_fitness,125.76
4642894980163,shopping,1.97
4956828990005111019,shopping,5.14
30273037698427,kids_pets,103.93
6534628260579800,food_dining,4.03
4334230547694630,food_dining,2.1
2305336922781618,entertainment,15.21
4334230547694630,travel,6.18
349612764943496,food_dining,63.2
3502088871723054,home,49.07
3598215285024754,entertainment,22.95
6534628260579800,travel,9.68
30404291151692,home,1.42
213141712584544,personal_care,8.1
3583793405872580,food_dining,17.44
3553629419254918,shopping,8.62
4423489490781412,health_fitness,61.44
4716561796955522,misc,3.92
630423337322,shopping,2.82
213112402583773,personal_care,26.78
2720433095629877,misc,3.7
374930071163758,shopping,27.79
30561214688470,health_fitness,66.72
6011360759745864,home,15.22
2720433095629877,food_dining,1.4
6011999606625827,personal_care,96.38
3501509250702469,home,66.67
630423337322,home,25.98
630423337322,shopping,7.52
30561214688470,misc,4.84
30404291151692,shopping,7.36
213178850083780,entertainment,80.49
3518758680062249,food_dining,39.01
2712209726293386,food_dining,56.16
3502088871723054,home,9.54
30404291151692,personal_care,7.37
4716561796955522,travel,1.49
180042946491150,entertainment,143.45
6011492816282597,shopping,1.76
6011860238257910,entertainment,63.76
213141712584544,entertainment,71.73
3501509250702469,kids_pets,161.64
5104807169438134,health_fitness,158.29
30561214688470,grocery,139.15
213126662687660,shopping,1.03
3502088871723054,kids_pets,80.08
30273037698427,entertainment,106.21
3536918668124647,kids_pets,78.41
3525668150756629,kids_pets,62.01
3518758680062249,food_dining,13.19
4599735407877245080,kids_pets,13.94
6593250708747804,shopping,170.64
4642894980163,personal_care,93.83
3518234918950662,shopping,42.0
6011860238257910,kids_pets,40.96
571365235126,misc,8.55
3518234918950662,home,50.9
4716561796955522,shopping,1.16
377234009633447,entertainment,59.74
2720433095629877,personal_care,49.98
3577578023716568,health_fitness,60.18
4716561796955522,food_dining,64.55
4642894980163,travel,5.2
4428780983793657331,shopping,232.56
3502088871723054,grocery,76.27
349612764943496,misc,39.18
60495593109,food_dining,70.24
213178850083780,grocery,45.69
4707867759656333,misc,7.87
2248735346244816,gas_transport,73.8
60495593109,misc,3.69
4716561796955522,grocery,120.77
6534628260579800,grocery,76.96
349612764943496,shopping,116.39
374125201044065,misc,6.28
6011492816282597,grocery,56.13
4265776278887457,gas_transport,50.34
639046421587,misc,38.31
4707867759656333,grocery,134.95
6011893664860915,grocery,70.92
3583793405872580,grocery,73.19
4509142395811241,gas_transport,66.95
3553629419254918,gas_transport,70.96
2712209726293386,gas_transport,65.22
2712209726293386,misc,66.5
3558881852140592,gas_transport,41.28
2348245054386329,grocery,83.51
4225990116481262579,shopping,142.71
2305336922781618,misc,2.78
3553629419254918,gas_transport,41.19
180094608895855,grocery,109.46
4265776278887457,gas_transport,45.3
2305336922781618,misc,9.33
4642894980163,gas_transport,38.17
4198470814557,gas_transport,75.13
3553629419254918,grocery,19.88
630423337322,misc,7.49
4428780983793657331,food_dining,186.03
213112402583773,gas_transport,51.4
377234009633447,grocery,164.29
4683520018489354,grocery,68.73
4512828414983801773,grocery,55.66
4956828990005111019,grocery,64.55
571365235126,gas_transport,90.35
3553629419254918,gas_transport,62.0
213193596103206,shopping,146.88
375534208663984,grocery,91.23
341283058448499,misc,15.85
180094608895855,misc,1.54
213193596103206,grocery,108.86
571365235126,gas_transport,54.21
375534208663984,grocery,45.03
4707867759656333,gas_transport,72.72
3568736585751727,shopping,107.33
376028110684021,shopping,123.04
2348245054386329,grocery,107.7
5559857416065248,misc,6.18
4509142395811241,gas_transport,58.92
6011893664860915,grocery,180.69
3547560454237873,misc,7.84
4334230547694630,shopping,11.45
4767265376804500,shopping,1.39
3502088871723054,grocery,79.41
4642894980163,misc,2.61
2305336922781618,grocery,154.69
2712209726293386,gas_transport,60.23
5559857416065248,shopping,6.1
6511349151405438,gas_transport,48.64
4642255475285942,misc,1.25
4981132848794,gas_transport,48.04
4334230547694630,grocery,56.45
377234009633447,grocery,104.6
3553629419254918,misc,161.12
571365235126,misc,107.54
4512828414983801773,grocery,121.81
6011999606625827,grocery,86.41
3592325941359225,grocery,125.52
2248735346244816,shopping,28.69
571465035400,grocery,116.79
377234009633447,gas_transport,36.45
375534208663984,shopping,93.36
349612764943496,shopping,107.8
2356276337669917,grocery,65.16
5559857416065248,shopping,2.19
4149238353975790,misc,76.83
4981132848794,shopping,590.54
571465035400,gas_transport,59.24
571465035400,grocery,50.11
4767265376804500,shopping,6.52
4956828990005111019,gas_transport,67.0
4599735407877245080,entertainment,79.0
630423337322,misc,79.85
571365235126,gas_transport,63.4
377234009633447,gas_transport,47.55
571365235126,grocery,116.0
571365235126,grocery,108.04
374930071163758,grocery,31.23
341283058448499,gas_transport,39.06
2712209726293386,grocery,53.88
4683520018489354,grocery,45.52
3547560454237873,gas_transport,52.88
4509142395811241,grocery,110.79
4334230547694630,misc,179.53
2348245054386329,grocery,115.59
2712209726293386,grocery,196.41
4716561796955522,gas_transport,53.25
2712209726293386,grocery,183.63
180067784565096,gas_transport,59.46
6534628260579800,gas_transport,86.86
2703186189652095,misc,4.05
6534628260579800,gas_transport,57.06
376028110684021,shopping,148.02
6011999606625827,travel,5.55
375534208663984,food_dining,62.47
180067784565096,health_fitness,23.99
2248735346244816,personal_care,1.67
2266735643685262,health_fitness,71.6
3577578023716568,personal_care,91.74
4198470814557,shopping,52.87
2720433095629877,kids_pets,8.74
30561214688470,food_dining,3.74
3525668150756629,food_dining,59.55
4683520018489354,food_dining,35.24
3511058278399773,personal_care,30.57
4265776278887457,personal_care,8.28
6011893664860915,travel,2.67
639046421587,home,81.16
571365235126,home,4.37
2266735643685262,food_dining,18.66
676372984911,shopping,1.63
4956828990005111019,home,63.02
2235613922823698,personal_care,55.77
6534628260579800,personal_care,4.62
6534628260579800,entertainment,9.4
630441765090,kids_pets,51.7
676372984911,personal_care,35.3
4469777115158234880,shopping,275.16
213141712584544,kids_pets,61.2
4716561796955522,shopping,8.48
4481131401752,shopping,2.06
374125201044065,personal_care,200.32
30561214688470,shopping,3.71
3583793405872580,kids_pets,134.73
4599735407877245080,health_fitness,14.37
4666314527820883145,personal_care,85.93
3518234918950662,personal_care,71.04
676372984911,shopping,7.12
676372984911,kids_pets,137.84
343464013864032,kids_pets,45.11
374125201044065,home,35.27
213112402583773,misc,7.43
4198470814557,health_fitness,29.12
30074693890476,home,34.68
2720433095629877,health_fitness,86.05
349612764943496,personal_care,74.14
30404291151692,shopping,157.26
3518234918950662,health_fitness,52.68
639046421587,shopping,124.29
4922710831011201,entertainment,16.58
4512828414983801773,misc,6.01
343464013864032,kids_pets,37.32
2720433095629877,personal_care,41.93
374125201044065,home,18.59
4642894980163,home,68.7
4334230547694630,personal_care,12.94
213178850083780,travel,491.88
3558881852140592,food_dining,98.5
3598215285024754,shopping,5.25
3525668150756629,health_fitness,75.38
630423337322,home,6.76
3558881852140592,health_fitness,123.28
30561214688470,entertainment,30.17
2720830304681674,personal_care,44.58
4789911625179723,food_dining,24.99
4334230547694630,food_dining,67.09
6534628260579800,entertainment,8.55
180094608895855,home,50.45
6011893664860915,shopping,155.69
4716561796955522,shopping,3.46
2703186189652095,shopping,6.01
4512828414983801773,shopping,8.87
639046421587,health_fitness,74.11
6011893664860915,shopping,94.02
4512828414983801773,personal_care,31.67
676372984911,food_dining,8.63
3598215285024754,entertainment,17.75
2720433095629877,home,7.3
630423337322,kids_pets,17.93
4512828414983801773,misc,202.5
2703186189652095,entertainment,45.56
180048185037117,food_dining,55.51
30561214688470,health_fitness,1.33
30273037698427,shopping,104.94
2720433095629877,travel,9.36
377234009633447,personal_care,88.05
6011893664860915,personal_care,113.88
30273037698427,health_fitness,7.58
3553629419254918,home,1.12
4110266553600176127,personal_care,9.15
4956828990005111019,health_fitness,101.4
30011465039817,home,72.33
4509142395811241,health_fitness,38.43
2720433095629877,personal_care,2.58
3518758680062249,kids_pets,138.86
676372984911,entertainment,28.25
2720433095629877,health_fitness,35.11
2348245054386329,home,41.46
213178850083780,travel,481.58
6011893664860915,food_dining,54.69
630423337322,home,17.88
213126662687660,food_dining,1.2
630423337322,shopping,4.11
676372984911,home,52.57
4469777115158234880,food_dining,16.61
2266735643685262,food_dining,44.0
3598215285024754,kids_pets,69.59
213141712584544,shopping,5.29
180042946491150,shopping,633.05
213193596103206,home,74.42
213141712584544,kids_pets,9.2
180048185037117,kids_pets,34.43
4642255475285942,personal_care,31.47
4981132848794,personal_care,28.16
4265776278887457,travel,5.05
4509142395811241,food_dining,1.84
213141712584544,shopping,514.22
213141712584544,entertainment,206.77
4149238353975790,kids_pets,46.82
4956828990005111019,shopping,3.42
3577578023716568,shopping,3.47
2720433095629877,kids_pets,13.6
630423337322,home,22.62
4334230547694630,home,18.03
213193596103206,travel,512.02
180042946491150,misc,3.89
4265776278887457,entertainment,36.06
30074693890476,home,29.46
2305336922781618,health_fitness,76.0
4716561796955522,shopping,4.65
3577578023716568,home,131.0
2720433095629877,misc,15.92
3502088871723054,home,109.64
4956828990005111019,food_dining,115.61
2720830304681674,kids_pets,36.23
4509142395811241,entertainment,5.6
4509142395811241,home,92.97
4198470814557,personal_care,6.87
3518758680062249,travel,5.62
630441765090,travel,8.87
4265776278887457,kids_pets,45.64
349612764943496,home,88.72
